,LGA,repDS,year,LGA_old,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,kill_rate,round,peak,simday,MapA_mix,llin_type
902,Keana,Keana,2024,Keana,0.511047108,0.441048146,0.346819024,0.589015934,0.7188,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
903,Keffi,Oke-Ero,2021,Keffi,0.722389048,0.429725569,0.434474849,0.570575557,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
904,Keffi,Oke-Ero,2024,Keffi,0.722389048,0.429725569,0.434474849,0.570575557,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
905,Lafia,Alkaleri,2021,Lafia,0.501905966,0.364569988,0.269162619,0.465595333,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
906,Lafia,Alkaleri,2024,Lafia,0.501905966,0.364569988,0.269162619,0.465595333,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
907,Nasarawa2,Keana,2021,Nasarawa2,0.656017976,0.461261583,0.483376965,0.64975546,0.7188,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
908,Nasarawa2,Keana,2024,Nasarawa2,0.656017976,0.461261583,0.483376965,0.64975546,0.7188,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
909,Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.692307692,0.666666667,0.620689655,0.658536585,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
910,Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.692307692,0.666666667,0.620689655,0.658536585,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
911,Chanchaga,Keana,2022,Chanchaga,0.343627973,0.174183095,0.194156293,0.327245053,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
912,Chanchaga,Keana,2025,Chanchaga,0.343627973,0.174183095,0.194156293,0.327245053,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
913,Toto,Keana,2021,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.7188,1,august,588,CM+IPTp+IRS+SMC,itn_pbo
914,Toto,Keana,2024,Toto,0.665760191,0.576987785,0.491463825,0.630641004,0.7188,2,august,1683,CM+IPTp+IRS+SMC,itn_pbo
915,Wamba,Alkaleri,2021,Wamba,0.941176471,0.5,0.71875,0.819444444,0.7188,1,july,551,CM+IPTp+IRS+SMC,itn_pbo
916,Wamba,Alkaleri,2024,Wamba,0.941176471,0.5,0.71875,0.819444444,0.7188,2,july,1646,CM+IPTp+IRS+SMC,itn_pbo
917,Agaie,Oke-Ero,2022,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
918,Agaie,Oke-Ero,2025,Agaie,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
919,Agwara,Birnin Kebbi,2022,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
920,Agwara,Birnin Kebbi,2025,Agwara,0.789226475,0.614967322,0.534978419,0.78771905,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
921,Bida,Oke-Ero,2022,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
922,Bida,Oke-Ero,2025,Bida,0.391304348,0.181818182,0.155555556,0.340909091,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
923,Bosso,Keana,2022,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
924,Bosso,Keana,2025,Bosso,0.359945185,0.318367248,0.268395424,0.398904399,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
925,Edati,Oke-Ero,2022,Edati,0.470588235,0.375,0.266666667,0.536231884,0.473631021,1,july,916,CM+IPTp+LLINs+SMC,itn
926,Edati,Oke-Ero,2025,Edati,0.470588235,0.375,0.266666667,0.536231884,0.473631021,2,july,2011,CM+IPTp+LLINs+SMC,itn
927,Gbako,Oke-Ero,2022,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
928,Gbako,Oke-Ero,2025,Gbako,0.166666667,0.121212121,0.260379648,0.141025641,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
929,Gurara,Oke-Ero,2022,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
930,Gurara,Oke-Ero,2025,Gurara,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
931,Katcha,Oke-Ero,2022,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
932,Katcha,Oke-Ero,2025,Katcha,0.380502224,0.123584445,0.1324138,0.310474544,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
933,Kontagora,Oke-Ero,2022,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
934,Kontagora,Oke-Ero,2025,Kontagora,0.314253047,0.161544985,0.137070127,0.274759284,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
935,Lapai,Oke-Ero,2022,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
936,Lapai,Oke-Ero,2025,Lapai,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
937,Lavun,Oke-Ero,2022,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
938,Lavun,Oke-Ero,2025,Lavun,0.340848191,0.286407935,0.176210845,0.31019557,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
939,Magama,Oke-Ero,2022,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
940,Magama,Oke-Ero,2025,Magama,0.352184692,0.230655127,0.184593034,0.348613248,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
941,Mariga,Oke-Ero,2022,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
942,Mariga,Oke-Ero,2025,Mariga,0.436363636,0.103448276,0.08,0.430555556,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
943,Mashegu,Oke-Ero,2022,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
944,Mashegu,Oke-Ero,2025,Mashegu,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
945,Pailoro,Oke-Ero,2022,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
946,Pailoro,Oke-Ero,2025,Pailoro,0.232081151,0.111427771,0.111189888,0.215628656,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
947,Lagelu,Akinyele,2020,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
948,Lagelu,Akinyele,2023,Lagelu,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
949,Mokwa,Oke-Ero,2022,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
950,Mokwa,Oke-Ero,2025,Mokwa,0.453568073,0.245256575,0.232270097,0.433460148,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
951,Muya,Giwa,2022,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
952,Muya,Giwa,2025,Muya,0.488372093,0.166666667,0.035714286,0.394366197,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
953,Abeokuta South,Uzo-Uwani,2021,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.494533241,1,june,527,CM+IPTp+LLINs+IPTi,itn
954,Abeokuta South,Uzo-Uwani,2024,Abeokuta South,0.378117902,0.636654445,0.175224834,0.2573025,0.494533241,2,june,1622,CM+IPTp+LLINs+IPTi,itn
955,Ijebu North,Owan East,2021,Ijebu North,0.558238653,0.374806236,0.352085926,0.209476907,0.7188,1,march,435,CM+IPTp+IRS+IPTi,itn_pbo
956,Ijebu North,Owan East,2024,Ijebu North,0.558238653,0.374806236,0.352085926,0.209476907,0.7188,2,march,1530,CM+IPTp+IRS+IPTi,itn_pbo
957,Rafi,Oke-Ero,2022,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
958,Rafi,Oke-Ero,2025,Rafi,0.453310856,0.38809097,0.286600197,0.460372282,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
959,Rijau,Alkaleri,2022,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
960,Rijau,Alkaleri,2025,Rijau,0.484534717,0.96875,0.638888889,0.984615385,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
961,Ado-Odo-Ota,Uzo-Uwani,2021,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.46396913,1,june,527,CM+IPTp+LLINs+IPTi,itn
962,Ado-Odo-Ota,Uzo-Uwani,2024,Ado-Odo/Ota,0.437146656,0.447816926,0.289844266,0.30835722,0.46396913,2,june,1622,CM+IPTp+LLINs+IPTi,itn
963,Ijebu North East,Oke-Ero,2021,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.457008243,1,july,551,CM+IPTp+LLINs+IPTi,itn
964,Ijebu North East,Oke-Ero,2024,Ijebu North East,0.111111111,0.299429972,0.260379648,0.066666667,0.457008243,2,july,1646,CM+IPTp+LLINs+IPTi,itn
965,Shiroro,Oke-Ero,2022,Shiroro,0.265165379,0.181315656,0.285587031,0.294412917,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
966,Shiroro,Oke-Ero,2025,Shiroro,0.265165379,0.181315656,0.285587031,0.294412917,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
967,Suleja,Giwa,2022,Suleja,0.412932782,0.3,0.156546892,0.235180818,0.7188,1,august,953,CM+IPTp+IRS+SMC,itn_pbo
968,Suleja,Giwa,2025,Suleja,0.412932782,0.3,0.156546892,0.235180818,0.7188,2,august,2048,CM+IPTp+IRS+SMC,itn_pbo
969,Tafa,Oke-Ero,2022,Tafa,0.606060606,0.52,0.34375,0.46031746,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
970,Tafa,Oke-Ero,2025,Tafa,0.606060606,0.52,0.34375,0.46031746,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
971,Wushishi,Oke-Ero,2022,Wushishi,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,1,july,916,CM+IPTp+IRS+SMC,itn_pbo
972,Wushishi,Oke-Ero,2025,Wushishi,0.391788901,0.299429972,0.260379648,0.355121446,0.7188,2,july,2011,CM+IPTp+IRS+SMC,itn_pbo
973,Abeokuta North,Owan East,2021,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.483229857,1,march,435,CM+IPTp+LLINs+IPTi,itn
974,Abeokuta North,Owan East,2024,Abeokuta North,0.5585438,0.50745042,0.396366979,0.512361736,0.483229857,2,march,1530,CM+IPTp+LLINs+IPTi,itn
975,Egbado South,Uzo-Uwani,2021,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.446407593,1,june,527,CM+IPTp+LLINs+IPTi,itn
976,Egbado South,Uzo-Uwani,2024,Egbado South,0.205496634,0.379322307,0.213980582,0.259901354,0.446407593,2,june,1622,CM+IPTp+LLINs+IPTi,itn
977,Ewekoro,Uzo-Uwani,2021,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.528528126,1,june,527,CM+IPTp+LLINs+IPTi,itn
978,Ewekoro,Uzo-Uwani,2024,Ewekoro,0.7798507,0.679724304,0.480287211,0.636818403,0.528528126,2,june,1622,CM+IPTp+LLINs+IPTi,itn
979,Ifo,Uzo-Uwani,2021,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.484704494,1,june,527,CM+IPTp+LLINs+IPTi,itn
980,Ifo,Uzo-Uwani,2024,Ifo,0.386315631,0.304872618,0.237381855,0.199603975,0.484704494,2,june,1622,CM+IPTp+LLINs+IPTi,itn
981,Ijebu East,Oke-Ero,2021,Ijebu East,0.5,0.166666667,0.260379648,0.186046512,0.7188,1,july,551,CM+IPTp+IRS+IPTi,itn_pbo
982,Ijebu East,Oke-Ero,2024,Ijebu East,0.5,0.166666667,0.260379648,0.186046512,0.7188,2,july,1646,CM+IPTp+IRS+IPTi,itn_pbo
983,Ijebu ode,Owan East,2021,Ijebu ode,0.747058801,0.377990428,0.116487458,0.262370517,0.7188,1,march,435,CM+IPTp+IRS+IPTi,itn_pbo
984,Ijebu ode,Owan East,2024,Ijebu ode,0.747058801,0.377990428,0.116487458,0.262370517,0.7188,2,march,1530,CM+IPTp+IRS+IPTi,itn_pbo
985,Ikenne,Owan East,2021,Ikenne,0.153846154,0.418946669,0.25,0.08,0.445601554,1,march,435,CM+IPTp+LLINs+IPTi,itn
986,Ikenne,Owan East,2024,Ikenne,0.153846154,0.418946669,0.25,0.08,0.445601554,2,march,1530,CM+IPTp+LLINs+IPTi,itn
987,Obafemi-Owode,Owan East,2021,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.456702555,1,march,435,CM+IPTp+LLINs+IPTi,itn
988,Obafemi-Owode,Owan East,2024,Obafemi-Owode,0.539050749,0.48770825,0.308850416,0.391735404,0.456702555,2,march,1530,CM+IPTp+LLINs+IPTi,itn
989,Odeda,Oke-Ero,2021,Odeda,0.823529412,0.454545455,0.3,0.5,0.7188,1,july,551,CM+IPTp+IRS+IPTi,itn_pbo
990,Odeda,Oke-Ero,2024,Odeda,0.823529412,0.454545455,0.3,0.5,0.7188,2,july,1646,CM+IPTp+IRS+IPTi,itn_pbo
991,Odogbolu,Owan East,2021,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.462106458,1,march,435,CM+IPTp+LLINs+IPTi,itn
992,Odogbolu,Owan East,2024,Odogbolu,0.4,0.333333333,0.666666667,0.255813953,0.462106458,2,march,1530,CM+IPTp+LLINs+IPTi,itn
993,Ogun waterside,Owan East,2021,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.492471268,1,march,435,CM+IPTp+LLINs+IPTi,itn
994,Ogun waterside,Owan East,2024,Ogun waterside,0.464431748,0.418946669,0.343821936,0.380122437,0.492471268,2,march,1530,CM+IPTp+LLINs+IPTi,itn
995,Remo North,Owan East,2021,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.39588712,1,march,435,CM+IPTp+LLINs+IPTi,itn
996,Remo North,Owan East,2024,Remo North,0.588235294,0.333333333,0.343821936,0.195652174,0.39588712,2,march,1530,CM+IPTp+LLINs+IPTi,itn
997,Shagamu,Uzo-Uwani,2021,Shagamu,0.288248311,0.254403105,0.168918903,0.203706057,0.7188,1,june,527,CM+IPTp+IRS+IPTi,itn_pbo
998,Shagamu,Uzo-Uwani,2024,Shagamu,0.288248311,0.254403105,0.168918903,0.203706057,0.7188,2,june,1622,CM+IPTp+IRS+IPTi,itn_pbo
999,Akoko North East,Oke-Ero,2020,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.415864752,1,july,186,CM+IPTp+LLINs+IPTi,itn
1000,Akoko North East,Oke-Ero,2023,Akoko North East,0.557814073,0.683896847,0.651406759,0.590929797,0.415864752,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1001,Akoko North West,Oke-Ero,2020,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.391306023,1,july,186,CM+IPTp+LLINs+SMC,itn
1002,Akoko North West,Oke-Ero,2023,Akoko North West,0.410516355,0.526788924,0.257189745,0.313420451,0.391306023,2,july,1281,CM+IPTp+LLINs+SMC,itn
1003,Akoko South East,Oke-Ero,2020,Akoko South East,0.388888889,0.4,0.388888889,0.367647059,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1004,Akoko South East,Oke-Ero,2023,Akoko South East,0.388888889,0.4,0.388888889,0.367647059,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1005,Akoko South West,Oke-Ero,2020,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.402871779,1,july,186,CM+IPTp+LLINs+IPTi,itn
1006,Akoko South West,Oke-Ero,2023,Akoko South West,0.711850348,0.65103268,0.571270358,0.574807002,0.402871779,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1007,Akure North,Owan East,2020,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.408011613,1,march,70,CM+IPTp+LLINs+IPTi,itn
1008,Akure North,Owan East,2023,Akure North,0.235294118,0.142857143,0.375,0.185185185,0.408011613,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1009,Ifedayo,Oke-Ero,2020,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.7188,1,july,186,CM+IPTp+IRS+SMC,itn_pbo
1010,Ifedayo,Oke-Ero,2023,Ifedayo,0.615384615,0.444444444,0.466666667,0.48,0.7188,2,july,1281,CM+IPTp+IRS+SMC,itn_pbo
1011,Akure South,Owan East,2020,Akure South,0.428571429,0.5625,0.5,0.454545455,0.377201065,1,march,70,CM+IPTp+LLINs+IPTi,itn
1012,Akure South,Owan East,2023,Akure South,0.428571429,0.5625,0.5,0.454545455,0.377201065,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1013,Ese-Odo,Owan East,2020,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.376721268,1,march,70,CM+IPTp+LLINs+IPTi,itn
1014,Ese-Odo,Owan East,2023,Ese-Odo,0.555555556,0.5,0.470588235,0.523809524,0.376721268,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1015,Idanre,Akinyele,2020,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.38691517,1,may,131,CM+IPTp+LLINs+IPTi,itn
1016,Idanre,Akinyele,2023,Idanre,0.43481825,0.392030997,0.310573478,0.377487976,0.38691517,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1017,Ifedore,Oke-Ero,2020,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.438179998,1,july,186,CM+IPTp+LLINs+IPTi,itn
1018,Ifedore,Oke-Ero,2023,Ifedore,0.534859216,0.686508582,0.382894942,0.519012134,0.438179998,2,july,1281,CM+IPTp+LLINs+IPTi,itn
1019,Ile-Oluji-Okeigbo,Akinyele,2020,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.446996131,1,may,131,CM+IPTp+LLINs+IPTi,itn
1020,Ile-Oluji-Okeigbo,Akinyele,2023,Ile-Oluji-Okeigbo,0.774403333,0.507434778,0.416297806,0.535604026,0.446996131,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1021,Irele,Akinyele,2020,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.454716042,1,may,131,CM+IPTp+LLINs+IPTi,itn
1022,Irele,Akinyele,2023,Irele,0.666666667,0.533333333,0.607142857,0.509433962,0.454716042,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1023,Odigbo,Akinyele,2020,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.478615868,1,may,131,CM+IPTp+LLINs+IPTi,itn
1024,Odigbo,Akinyele,2023,Odigbo,0.681747006,0.659805784,0.531692306,0.603978194,0.478615868,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1025,Ifelodun2,Akinyele,2020,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1026,Ifelodun2,Akinyele,2023,Ifelodun2,0.333333333,0.333333333,0.066666667,0.408163265,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1027,Okitipupa,Owan East,2020,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.459942251,1,march,70,CM+IPTp+LLINs+IPTi,itn
1028,Okitipupa,Owan East,2023,Okitipupa,0.418949214,0.290723381,0.270402164,0.376401525,0.459942251,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1029,Ondo East,Akinyele,2020,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.426186667,1,may,131,CM+IPTp+LLINs+IPTi,itn
1030,Ondo East,Akinyele,2023,Ondo East,0.642857143,0.454545455,0.538461538,0.759259259,0.426186667,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1031,Ondo West,Akinyele,2020,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.453136055,1,may,131,CM+IPTp+LLINs+IPTi,itn
1032,Ondo West,Akinyele,2023,Ondo West,0.693629478,0.559531249,0.420098786,0.5171677,0.453136055,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1033,Ose,Owan East,2020,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.412008749,1,march,70,CM+IPTp+LLINs+IPTi,itn
1034,Ose,Owan East,2023,Ose,0.6772655,0.615682482,0.615079366,0.571626617,0.412008749,2,march,1165,CM+IPTp+LLINs+IPTi,itn
1035,Owo,Owan East,2020,Owo,0.730592434,0.745756536,0.533431942,0.601262243,0.7188,1,march,70,CM+IPTp+IRS+IPTi,itn_pbo
1036,Owo,Owan East,2023,Owo,0.730592434,0.745756536,0.533431942,0.601262243,0.7188,2,march,1165,CM+IPTp+IRS+IPTi,itn_pbo
1037,Aiyedade,Akinyele,2020,Aiyedade,0.384615385,0.375,0.416666667,0.277777778,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1038,Aiyedade,Akinyele,2023,Aiyedade,0.384615385,0.375,0.416666667,0.277777778,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1039,Aiyedire,Akinyele,2020,Aiyedire,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1040,Aiyedire,Akinyele,2023,Aiyedire,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1041,Atakumosa East,Oke-Ero,2020,Atakumosa East,0.210526316,0.285714286,0.5,0.241935484,0.7188,1,july,186,CM+IPTp+IRS+IPTi,itn_pbo
1042,Atakumosa East,Oke-Ero,2023,Atakumosa East,0.210526316,0.285714286,0.5,0.241935484,0.7188,2,july,1281,CM+IPTp+IRS+IPTi,itn_pbo
1043,Orolu,Oke-Ero,2020,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.537649782,1,july,186,CM+IPTp+LLINs+SMC,itn
1044,Orolu,Oke-Ero,2023,Orolu,0.424911632,0.346846816,0.212690927,0.317622076,0.537649782,2,july,1281,CM+IPTp+LLINs+SMC,itn
1045,Atakumosa West,Akinyele,2020,Atakumosa West,0.285714286,0.25,0.384615385,0.245901639,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1046,Atakumosa West,Akinyele,2023,Atakumosa West,0.285714286,0.25,0.384615385,0.245901639,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1047,Boluwaduro,Akinyele,2020,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.377867037,1,may,131,CM+IPTp+LLINs+IPTi,itn
1048,Boluwaduro,Akinyele,2023,Boluwaduro,0.381254259,0.22239645,0.10724577,0.308492383,0.377867037,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1049,Boripe,Akinyele,2020,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.422477334,1,may,131,CM+IPTp+LLINs+IPTi,itn
1050,Boripe,Akinyele,2023,Boripe,0.473684211,0.2,0.583333333,0.436363636,0.422477334,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1051,Ede North,Akinyele,2020,Ede North,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1052,Ede North,Akinyele,2023,Ede North,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1053,Ede South,Akinyele,2020,Ede South,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1054,Ede South,Akinyele,2023,Ede South,0.43481825,0.392030997,0.310573478,0.377487976,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1055,Egbedore,Akinyele,2020,Egbedore,0.45421774,0.376642327,0.266298347,0.425178617,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1056,Egbedore,Akinyele,2023,Egbedore,0.45421774,0.376642327,0.266298347,0.425178617,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1057,Ejigbo,Akinyele,2020,Ejigbo,0.470284781,0.224596666,0.278254826,0.432518962,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1058,Ejigbo,Akinyele,2023,Ejigbo,0.470284781,0.224596666,0.278254826,0.432518962,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1059,Ife Central,Akinyele,2020,Ife Central,0.370860927,0.363636364,0.112676056,0.154362416,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1060,Ife Central,Akinyele,2023,Ife Central,0.370860927,0.363636364,0.112676056,0.154362416,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1061,Ife North,Akinyele,2020,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
1062,Ife North,Akinyele,2023,Ife North,0.082463807,0.06802154,0.054673458,0.072593452,0.7188,2,may,1226,CM+IPTp+IRS+IPTi,itn_pbo
1063,Ife South,Akinyele,2020,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.46466042,1,may,131,CM+IPTp+LLINs+IPTi,itn
1064,Ife South,Akinyele,2023,Ife South,0.43481825,0.392030997,0.310573478,0.377487976,0.46466042,2,may,1226,CM+IPTp+LLINs+IPTi,itn
1065,Ila,Oke-Ero,2020,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.7188,1,july,186,CM+IPTp+IRS+IPTi,itn_pbo
1066,Ila,Oke-Ero,2023,Ila,0.337088515,0.460069442,0.361482952,0.282519604,0.7188,2,july,1281,CM+IPTp+IRS+IPTi,itn_pbo
1067,Ilesha East,Owan East,2020,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.7188,1,march,70,CM+IPTp+IRS+IPTi,itn_pbo
1068,Ilesha East,Owan East,2023,Ilesha East,0.083333333,0.142857143,0.058823529,0.2,0.7188,2,march,1165,CM+IPTp+IRS+IPTi,itn_pbo
1069,Ilesha West,Akinyele,2020,Ilesha West,0.255319146,0.324624433,0.230378757,0.243742778,0.7188,1,may,131,CM+IPTp+IRS+IPTi,itn_pbo
